,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
42,146.5708020036733,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000022272218079,44.94441010848846,1.0002060158849475,1.000032877616302
43,146.574213284602,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000020389437478,44.94441010848846,1.0001996360074823,1.000033046868703
44,146.57762448614045,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000016222148558,44.94441010848846,1.0001863837366676,1.0000289470560373
45,146.58103560829417,44.94441010848846,2.0,2.6457513110645907,3.7416573867739413,6.0,1.0,1.0000015986062007,44.94441010848846,1.0001856832065785,1.0000289406741227
46,146.58444665106867,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000017573969715,44.94441010848846,1.0001905918717575,1.0000311661347507
47,146.58785761446956,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.000001317868777,44.94441010848846,1.0001765359245522,1.0000281559145774
48,146.59126849850233,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.000001855851687,44.94441010848846,1.0001940992222955,1.0000312498965305
49,146.59467930317254,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000012829860758,44.94441010848846,1.0001757411271328,1.0000279547514181
50,146.5980900284857,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000030151005614,44.94441010848846,1.000232216688409,1.0000362819816655
51,146.6015006744474,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.000001497934796,44.94441010848846,1.0001834619807373,1.0000304118353904
52,146.60491124106312,44.94441010848846,2.0,1.4142135623730951,1.0,1.0,1.0,1.000001279621006,44.94441010848846,1.0001767735095108,1.0000281313264145
53,146.60832172833847,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000017226459212,44.94441010848846,1.0001907962638426,1.0000296397597708
54,146.6117321362789,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.0000012491303318,44.94441010848846,1.00017566123543,1.0000286107574554
55,146.61514246489003,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000017301288913,44.94441010848846,1.0001909862539466,1.0000304170099394
56,146.61855271417735,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000037945529168,44.94441010848846,1.0002554009760354,1.0000385802953475
57,146.6219628841464,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000035161240952,44.94441010848846,1.0002465762338628,1.0000370325711139
58,146.6253729748027,44.94441010848846,2.0,1.4142135623730951,3.0,2.0,1.0,1.000003453642507,44.94441010848846,1.0002446058952716,1.0000376291327677
59,146.6287829861518,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000024352265313,44.94441010848846,1.0002109239373336,1.0000340748079108
60,146.63219291819925,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000037990049293,44.94441010848846,1.0002545723460474,1.0000380224399656
61,146.63560277095056,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000017605194318,44.94441010848846,1.000189302172563,1.0000311475831551
62,146.63901254441126,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.000001998911159,44.94441010848846,1.0001968913387536,1.0000317055376338
63,146.64242223858687,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000025993758592,44.94441010848846,1.0002161123974258,1.0000338848582533
64,146.64583185348297,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000011646364972,44.94441010848846,1.0001702494219022,1.0000285017653006
65,146.64924138910504,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000017354524027,44.94441010848846,1.000188458252657,1.000030482169379
66,146.65265084545862,44.94441010848846,2.0,1.0,1.0,1.0,1.0,1.000002881887947,44.94441010848846,1.000225088970658,1.0000344048913599
67,146.65606022254929,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000021484359554,44.94441010848846,1.0002018634612344,1.0000311568213618
68,146.6594695203825,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.000001427270751,44.94441010848846,1.0001785178617442,1.000028984281567
69,146.6628787389638,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000018108871855,44.94441010848846,1.0001910685263602,1.000029528627319
70,146.66628787829873,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000016914654408,44.94441010848846,1.0001870511772273,1.000029901124994
71,146.66969693839283,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000011366688142,44.94441010848846,1.0001695303830325,1.0000274354945682
72,146.6731059192516,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000018918042677,44.94441010848846,1.0001934651413553,1.0000308271429061
73,146.67651482088058,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000014797570973,44.94441010848846,1.0001801943909443,1.0000293538732297
74,146.6799236432853,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000042703387424,44.94441010848846,1.0002697138137022,1.0000410325133757
75,146.68333238647122,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.000002102103691,44.94441010848846,1.0002011542827354,1.0000322221067102
76,146.68674105044394,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000036619129824,44.94441010848846,1.0002508559208734,1.0000370905927702
77,146.69014963520897,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000023941604208,44.94441010848846,1.0002103234786734,1.0000326294569213
78,146.6935581407718,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000018471778123,44.94441010848846,1.000192924015034,1.0000305055264902
79,146.696966567138,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.0000028551433664,44.94441010848846,1.0002250468189193,1.0000366180216944
80,146.70037491431302,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000013154679575,44.94441010848846,1.000177213172598,1.0000295909688082
81,146.70378318230243,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.0000019344063056,44.94441010848846,1.0001970904761412,1.0000332201172952
82,146.70719137111172,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.000001340460798,44.94441010848846,1.0001780174775323,1.0000303700848725
83,146.71059948074645,44.94441010848846,2.0,1.7320508075688772,1.4142135623730951,1.0,1.0,1.0000031207079652,44.94441010848846,1.0002326129832497,1.0000373800488611
84,146.7140075112121,44.94441010848846,2.0,1.7320508075688772,1.0,1.0,1.0,1.0000016004378014,44.94441010848846,1.0001840726915738,1.0000309404580179
85,146.7174154625142,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000013592448747,44.94441010848846,1.0001762415200237,1.0000292040809815
86,146.72082333465826,44.94441010848846,2.0,1.7320508075688772,1.4142135623730951,1.0,1.0,1.000001190929537,44.94441010848846,1.0001709335572018,1.0000297364150126
87,146.7242311276498,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000027787130634,44.94441010848846,1.0002240255810173,1.000034819757728
88,146.72763884149435,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.0000012330255392,44.94441010848846,1.000174743529205,1.0000289441355559
89,146.7310464761974,44.94441010848846,2.0,1.4142135623730951,2.8284271247461903,1.0,1.0,1.0000011120451526,44.94441010848846,1.000170768632621,1.0000277037791574
90,146.73445403176447,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000013141719557,44.94441010848846,1.0001771360128062,1.0000286541182495
91,146.7378615082011,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000024476744191,44.94441010848846,1.0002108463834383,1.0000330175411634
92,146.74126890551273,44.94441010848846,2.0,1.7320508075688772,3.3166247903554,1.0,1.0,1.0000024110628463,44.94441010848846,1.0002098408606077,1.0000326900781584
93,146.74467622370497,44.94441010848846,2.0,1.7320508075688772,1.4142135623730951,1.0,1.0,1.0000016015476243,44.94441010848846,1.0001840886986733,1.0000284291292045
94,146.74808346278326,44.94441010848846,2.0,1.7320508075688772,3.3166247903554,1.0,1.0,1.0000020716566929,44.94441010848846,1.0001990387317738,1.0000315312524883
95,146.75149062275312,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000011090576089,44.94441010848846,1.000168295190259,1.0000274993643246
96,146.7548977036201,44.94441010848846,2.0,1.7320508075688772,3.0,1.0,1.0,1.0000015503150947,44.94441010848846,1.0001823358495823,1.000028950380064
97,146.75830470538966,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,1.0,1.0,1.0000012457483092,44.94441010848846,1.0001726951730092,1.0000275254067534
98,146.76171162806736,44.94441010848846,2.0,1.7320508075688772,2.6457513110645907,1.0,1.0,1.0000013997124904,44.94441010848846,1.0001776139381657,1.0000293901376218
99,146.76511847165867,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.00000184023383,44.94441010848846,1.0001917877881408,1.000030883238923
100,146.76852523616907,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,6.0,1.0,1.0000035335679787,44.94441010848846,1.0002460851121087,1.0000377171847998
101,146.77193192160414,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000028961771066,44.94441010848846,1.000225624080956,1.0000367527473395
102,146.77533852796932,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000016680636497,44.94441010848846,1.0001865120678715,1.0000310327322979
103,146.77874505527018,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000030233287807,44.94441010848846,1.0002297738316388,1.0000364434857025
104,146.78215150351218,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000023974124577,44.94441010848846,1.0002096942548744,1.0000324881409928
105,146.78555787270082,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000012986353384,44.94441010848846,1.000174564208948,1.0000282223274404
106,146.7889641628416,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.000001519655355,44.94441010848846,1.0001817178694192,1.0000303463440376
107,146.7923703739401,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,7.0,1.0,1.0000038052123013,44.94441010848846,1.0002547664345012,1.0000401849166614
108,146.7957765060017,44.94441010848846,2.0,1.4142135623730951,1.0,1.0,1.0,1.0000019895936063,44.94441010848846,1.0001965588527675,1.000030935465675
109,146.79918255903198,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000024890497852,44.94441010848846,1.0002126466408778,1.0000323850776238
110,146.80258853303644,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000024113576327,44.94441010848846,1.0002101813303614,1.0000330242319744
111,146.80599442802054,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.000003615332135,44.94441010848846,1.0002487265603994,1.000038949117896
112,146.8094002439898,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.000001489058352,44.94441010848846,1.0001805214447042,1.0000290832152021
113,146.81280598094978,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000013893594641,44.94441010848846,1.0001774349588344,1.0000277430054352
114,146.81621163890588,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,6.0,1.0,1.00000167132561,44.94441010848846,1.0001865682257913,1.0000294481728045
115,146.81961721786362,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.000002755263012,44.94441010848846,1.0002213413922245,1.0000354144364796
116,146.82302271782856,44.94441010848846,2.0,1.4142135623730951,1.0,1.0,1.0,1.0000014387375296,44.94441010848846,1.0001791077627291,1.000028674768991
117,146.82642813880614,44.94441010848846,2.0,1.4142135623730951,1.0,1.0,1.0,1.0000027540228864,44.94441010848846,1.0002211973910649,1.0000332759413633
118,146.82983348080185,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.000001894612609,44.94441010848846,1.000193644048122,1.0000304913240805
119,146.83323874382123,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,3.0,1.0,1.0000052161950874,44.94441010848846,1.000302045191434,1.0000463800900337
120,146.83664392786972,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000026811555427,44.94441010848846,1.000220876301432,1.0000349883584736
121,146.84004903295286,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.000003317253841,44.94441010848846,1.0002396297713827,1.0000363060982587
122,146.84345405907612,44.94441010848846,2.0,1.4142135623730951,3.872983346207417,1.0,1.0,1.000002271740042,44.94441010848846,1.0002060940267745,1.0000326780081619
123,146.846859006245,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000025802364323,44.94441010848846,1.0002157642749647,1.0000333567664952
124,146.85026387446499,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000022779859035,44.94441010848846,1.000205551151981,1.0000325559601417
125,146.8536686637416,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,6.0,1.0,1.0000018386520912,44.94441010848846,1.0001913775468536,1.0000311943081772
126,146.85707337408027,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000011355309435,44.94441010848846,1.0001714776481387,1.000028013290929
127,146.86047800548656,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.000002332975475,44.94441010848846,1.000209778648185,1.0000349328071445
128,146.8638825579659,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000040672175412,44.94441010848846,1.0002644525413857,1.0000395659098287
129,146.8672870315238,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000015935166526,44.94441010848846,1.000185383676258,1.00002889758037
130,146.87069142616576,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000013539309733,44.94441010848846,1.0001784423438573,1.000029091282119
131,146.87409574189726,44.94441010848846,2.0,1.4142135623730951,1.7320508075688772,1.0,1.0,1.0000031503736202,44.94441010848846,1.0002350421082864,1.0000368043555692
132,146.87749997872376,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.000002972005096,44.94441010848846,1.00022935078128,1.0000352879590353
133,146.8809041366508,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000017920951867,44.94441010848846,1.0001905465810716,1.0000294259020077
134,146.8843082156838,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.000001467569046,44.94441010848846,1.0001805958746794,1.0000280600558085
135,146.88771221582832,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000016519813857,44.94441010848846,1.0001861930065232,1.0000292701470423
136,146.8911161370898,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000018059474272,44.94441010848846,1.0001913242332958,1.0000310962284036
137,146.8945199794737,44.94441010848846,2.0,1.4142135623730951,1.0,2.0,1.0,1.0000036524045528,44.94441010848846,1.0002501339465741,1.0000378502960259
138,146.89792374298557,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000019973954075,44.94441010848846,1.0001974637451083,1.000031260666164
139,146.90132742763083,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,2.0,1.0,1.0000049103806166,44.94441010848846,1.0002904762002127,1.0000444185225457
140,146.90473103341498,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000015708537289,44.94441010848846,1.0001835440785805,1.0000288922919167
141,146.9081345603435,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.0000015643262419,44.94441010848846,1.0001836911504354,1.0000297211486435
142,146.91153800842193,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000011615033695,44.94441010848846,1.000170710457238,1.0000285502882267
143,146.91494137765565,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000012266006357,44.94441010848846,1.000172777363907,1.000028135123574
144,146.91834466805022,44.94441010848846,2.0,1.4142135623730951,1.0,1.0,1.0,1.0000014399793995,44.94441010848846,1.0001793056117445,1.0000283507945427
145,146.92174787961108,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000012321871135,44.94441010848846,1.0001738165153398,1.0000279846644553
146,146.9251510123437,44.94441010848846,2.0,1.4142135623730951,1.7320508075688772,1.0,1.0,1.000001831649774,44.94441010848846,1.0001928640388154,1.0000307091369651
147,146.92855406625358,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.00000127269583,44.94441010848846,1.0001750471135749,1.0000296953577825
148,146.93195704134618,44.94441010848846,2.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.0000021387008147,44.94441010848846,1.0002025897485787,1.0000332785351136
149,146.935359937627,44.94441010848846,2.0,1.4142135623730951,3.0,1.0,1.0,1.0000014699260176,44.94441010848846,1.00018127671362,1.000028747054238
150,146.9387627551015,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000015251689212,44.94441010848846,1.0001820412739142,1.0000291991689587
151,146.94216549377512,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000013875062053,44.94441010848846,1.0001779693804125,1.0000276340802468
152,146.94556815365343,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000011403573044,44.94441010848846,1.000170043560854,1.0000277337106132
153,146.9489707347418,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000025938166541,44.94441010848846,1.0002162288333392,1.0000330802867405
154,146.95237323704575,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,7.0,1.0,1.0000042215573541,44.94441010848846,1.0002685212921993,1.0000416800246938
155,146.95577566057077,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000014881905814,44.94441010848846,1.0001808181558154,1.0000288315767631
156,146.9591780053223,44.94441010848846,2.0,1.4142135623730951,2.8284271247461903,1.0,1.0,1.0000016555946398,44.94441010848846,1.000186307728141,1.000029970130048
157,146.9625802713058,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000034824529989,44.94441010848846,1.0002449648086953,1.0000371587506098
158,146.96598245852678,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.000001795820439,44.94441010848846,1.0001906795687787,1.0000300731909164
159,146.9693845669907,44.94441010848846,2.0,1.4142135623730951,3.7416573867739413,1.0,1.0,1.0000017580388452,44.94441010848846,1.0001897237902426,1.000030309839139
160,146.972786596703,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000014688809835,44.94441010848846,1.0001803067517445,1.0000292985633148
161,146.97618854766918,44.94441010848846,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0000016685908981,44.94441010848846,1.000186812052843,1.0000308349914184
162,146.9795904198947,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000027768454138,44.94441010848846,1.0002221153142867,1.0000341804882547
163,146.98299221338502,44.94441010848846,2.0,1.4142135623730951,1.0,7.0,1.0,1.0000051613204477,44.94441010848846,1.000298627319553,1.0000463322373379
164,146.98639392814562,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000015855395463,44.94441010848846,1.0001843247034738,1.000030093471831
165,146.98979556418195,44.94441010848846,2.0,1.4142135623730951,2.6457513110645907,1.0,1.0,1.0000018763371512,44.94441010848846,1.0001935631231442,1.000030948428404
166,146.99319712149946,44.94441010848846,2.0,1.4142135623730951,3.3166247903554,1.0,1.0,1.0000025509355455,44.94441010848846,1.0002149934097002,1.0000334741615142
167,146.99659860010368,44.94441010848846,2.0,1.4142135623730951,3.1622776601683795,1.0,1.0,1.0000032411987665,44.94441010848846,1.0002371390381735,1.0000360763141678
168,147.0,44.94441010848846,2.0,1.4142135623730951,2.0,1.0,1.0,1.0000025132832253,44.94441010848846,1.0002136361598954,1.0000336756695645
169,147.00340132119393,44.94441010848846,2.0,1.7320508075688772,3.7416573867739413,7.0,1.0,1.0000036673769888,44.94441010848846,1.00025004653513,1.0000376211733397
